"Title","URL","Description","h1 headings","h2 headings","h3 headings","h4 headings","Title length","Description length","Response time","Content","Link count","Word count","Possible duplicates","Internal backlinks","Last modified","Robots","Canonical","Image count","Image weight","Depth","Internal links","External links","Redirects to here"
"States - Createwithplay","https://docs.createwithplay.com/en/articles/component-states","","States","Overview, Adding a State, Managing States, Deleting States","From the Main Component, From a Component Instance, From the Main Component Editor, From the Canvas","","23","0","0.69422 s","326kb","29","561","","50","","","https://docs.createwithplay.com/en/articles/component-states","7","15kb","2","88","0","0"
"Contains Emoji - Createwithplay","https://docs.createwithplay.com/en/articles/contains-emoji","An expression editor function that checks if a string contains any emoji characters.","Contains Emoji","Overview, Parameters, Example","","","31","84","0.43992 s","337kb","54","235","","33","","","https://docs.createwithplay.com/en/articles/contains-emoji","7","15kb","2","112","0","0"
"Conditional - Createwithplay","https://docs.createwithplay.com/en/articles/conditional","An expression editor function that returns one of two values based on a boolean condition.","Conditional","Overview, Parameters, Example","","","28","90","0.54824 s","339kb","54","289","","33","","","https://docs.createwithplay.com/en/articles/conditional","7","15kb","2","112","0","0"
"Copy to Clipboard - Createwithplay","https://docs.createwithplay.com/en/articles/copy-to-clipboard-action","An action that copies a string or image to the device's clipboard.","Copy to Clipboard","Overview, Action Properties, Relevant Expression Editor Properties","Type, String / Image, Device’s Clipboard","","34","66","0.42205 s","357kb","99","443","","82","","","https://docs.createwithplay.com/en/articles/copy-to-clipboard-action","7","15kb","2","157","0","0"
"Components - Createwithplay","https://docs.createwithplay.com/en/articles/components","Components are reusable elements or groups of elements that help keep your design consistent.","Components","Overview, Create a Component, Add an Instance, Edit a Main Component","","","27","93","0.74965 s","333kb","29","573","","62","","","https://docs.createwithplay.com/en/articles/components","7","15kb","2","88","0","0"
"Date Picker Event - Createwithplay","https://docs.createwithplay.com/en/articles/date-picker-event-trigger","A single trigger that fires when the user selects a date or time from a native date picker.","Date Picker Event","Overview, Trigger Properties, Expression Editor Properties","Event, Is Enabled, Is Enabled","","34","91","0.44425 s","337kb","53","391","","38","","","https://docs.createwithplay.com/en/articles/date-picker-event-trigger","7","15kb","2","111","0","0"
"Date Picker - Createwithplay","https://docs.createwithplay.com/en/articles/date-picker","A native element that selects a date or time.","Date Picker","Overview, Properties, Expression Editor Properties, Resources, Date Picker Event, Date Picker Project, Apple Human Interface Guidelines for Pickers & Date Pickers, Apple Developer Documentation for Date Pickers","Mode, Style, Tint Color, Value, Day, Month, Year, Hour, Minute, Second","","28","45","0.46460 s","497kb","56","837","","32","","","https://docs.createwithplay.com/en/articles/date-picker","7","15kb","2","115","0","0"
"Current Media Time - Createwithplay","https://docs.createwithplay.com/en/articles/current-media-time","An expression editor function that returns the current absolute time.","Current Media Time","Overview, Parameters","","","35","69","0.57470 s","315kb","29","163","","8","","","https://docs.createwithplay.com/en/articles/current-media-time","7","15kb","2","87","0","0"
"Custom Prefabs - Createwithplay","https://docs.createwithplay.com/en/articles/custom-prefabs","Create your own reusable interactions to make prototyping faster.","Custom Prefabs","Overview, Creating a Prefab, New Prefab from Scratch, Editing Custom Prefabs, Custom Prefab Controls, Creating a Prefab Control, Connecting a Prefab Control, Prefab Variables","","","31","65","0.58369 s","356kb","23","710","","268","","","https://docs.createwithplay.com/en/articles/custom-prefabs","7","15kb","2","82","0","0"
"Cos - Createwithplay","https://docs.createwithplay.com/en/articles/cos","An expression editor function that calculates the cosine of an angle.","Cos","Overview, Parameters, Example","","","20","69","0.88207 s","335kb","51","199","","30","","","https://docs.createwithplay.com/en/articles/cos","7","15kb","2","109","0","0"
"Dismiss Page - Createwithplay","https://docs.createwithplay.com/en/articles/dismiss-page-action","An action that navigates a user back to the previous page.","Dismiss Page","Overview, Action Properties","Duration, Easing","","29","58","0.50063 s","346kb","99","416","","83","","","https://docs.createwithplay.com/en/articles/dismiss-page-action","7","15kb","2","157","0","0"
"Dictionary - Createwithplay","https://docs.createwithplay.com/en/articles/dictionary","An expression editor function that creates a new empty dictionary.","Dictionary","Overview, Parameters","","","27","66","0.74087 s","328kb","54","212","","33","","","https://docs.createwithplay.com/en/articles/dictionary","7","15kb","2","112","0","0"
"Delay - Createwithplay","https://docs.createwithplay.com/en/articles/delay","A helper that applies a delay to multiple actions at once.","Delay","Overview, Delay Properties, Resources, Learn Interactions 2.0","Time","","22","58","0.76219 s","308kb","27","178","","12","","","https://docs.createwithplay.com/en/articles/delay","7","15kb","2","85","0","0"
"Dismiss Keyboard - Createwithplay","https://docs.createwithplay.com/en/articles/dismiss-keyboard-action","An action that dismisses an open native keyboard.","Dismiss Keyboard","Overview, Action Properties","Delay","","33","49","0.66289 s","343kb","99","368","","82","","","https://docs.createwithplay.com/en/articles/dismiss-keyboard-action","7","15kb","2","157","0","0"
"Distance (Values) - Createwithplay","https://docs.createwithplay.com/en/articles/distance-between-values","An expression editor function that calculates the absolute difference between two numbers.","Distance (Values)","Overview, Parameters, Example","","","34","90","0.51441 s","338kb","54","241","","33","","","https://docs.createwithplay.com/en/articles/distance-between-values","7","15kb","2","112","0","0"
"Device Properties - Createwithplay","https://docs.createwithplay.com/en/articles/device-properties","Expression Editor values for an iOS device's properties.","Device Properties","Overview, Accessing Device Properties, Device Properties","Appearance, Clipboard, Is Custom, Is Landscape, Is Pad, Is Phone, Is Portrait, Keyboard Height, Keyboard Height with Input Accessory, Orientation, Safe Area Bottom, Safe Area Top, Screen Height, Screen Width, Tab Bar Height, Version, Version Major, Version Minor, Version Patch, Version String","","34","56","0.80799 s","486kb","27","633","","96","","","https://docs.createwithplay.com/en/articles/device-properties","7","15kb","2","86","0","0"
"Distance (Points) - Createwithplay","https://docs.createwithplay.com/en/articles/distance-between-points","An expression editor function that calculates the distance between two coordinate points.","Distance (Points)","Overview, Parameters, Example","","","34","89","0.58203 s","339kb","54","268","","33","","","https://docs.createwithplay.com/en/articles/distance-between-points","7","15kb","2","112","0","0"
"Duplicate - Createwithplay","https://docs.createwithplay.com/en/articles/duplicate-action","An action that duplicates an object within your prototype.","Duplicate","Overview, Action Properties, Resources, Duplicate & Remove Template","Target, Duplicate to, Insert to, Animate In","","26","58","0.58249 s","358kb","98","513","","82","","","https://docs.createwithplay.com/en/articles/duplicate-action","7","15kb","2","156","0","0"
"Easing Curves - Createwithplay","https://docs.createwithplay.com/en/articles/easing-curves","Control the speed and animation of actions","Easing Curves","Overview, Types of Easing Curves","Linear, Ease In, Ease Out, Ease In & Out, Custom (Cubic Bezier), Spring, Custom (Spring)","","30","42","0.40846 s","398kb","98","650","","82","","","https://docs.createwithplay.com/en/articles/easing-curves","7","15kb","2","157","0","0"
"Decode JSON - Createwithplay","https://docs.createwithplay.com/en/articles/decode-json","An expression editor function that converts JSON strings back to usable data structures.","Decode JSON","Overview, Parameters, Example","","","28","88","0.98898 s","338kb","54","241","","33","","","https://docs.createwithplay.com/en/articles/decode-json","7","15kb","2","112","0","0"
"Dismiss Sheet - Createwithplay","https://docs.createwithplay.com/en/articles/dismiss-sheet-action","An action that closes a native sheet.","Dismiss Sheet","Overview, Action Properties","Animate, Close All Sheets","","30","37","0.85156 s","346kb","99","403","","84","","","https://docs.createwithplay.com/en/articles/dismiss-sheet-action","7","15kb","2","157","0","0"
"Equations - Createwithplay","https://docs.createwithplay.com/en/articles/equations","","Equations","","","","26","0","0.46199 s","307kb","26","207","","96","","","https://docs.createwithplay.com/en/articles/equations","7","15kb","2","84","0","0"
"Event - Createwithplay","https://docs.createwithplay.com/en/articles/event-trigger","A single trigger that fires when an event occurs.","Event","Overview, Trigger Properties","Type, Location Event Properties, Is Enabled","Event, Event, Variable, Event, Event, Event, Event, Event","22","49","0.39980 s","372kb","56","777","","44","","","https://docs.createwithplay.com/en/articles/event-trigger","7","15kb","2","114","0","0"
"Elements - Createwithplay","https://docs.createwithplay.com/en/articles/elements","","Elements","Overview, Adding an Element, Managing Elements","","","25","0","0.53841 s","319kb","31","523","","53","","","https://docs.createwithplay.com/en/articles/elements","7","15kb","2","90","0","0"
"Edge Pan - Createwithplay","https://docs.createwithplay.com/en/articles/edge-pan-trigger","A single or continuous trigger that fires when the user pans from an edge of the device screen.","Edge Pan","Overview, Trigger Properties, Expression Editor Properties, Resources, Swipe in Menu Template","State, Edge, Is Enabled, Delta X, Delta Y, Location X, Location Y, Translation X, Translation Y, Velocity X, Velocity Y, Translation Percent X, Translation Percent Y, Is Enabled","","25","95","0.79025 s","422kb","53","625","","37","","","https://docs.createwithplay.com/en/articles/edge-pan-trigger","7","15kb","2","111","0","0"
"Fill - Createwithplay","https://docs.createwithplay.com/en/articles/fill","An expression editor function that applies a fill value an object's height or width.","Fill","Overview, Parameters","","","21","84","0.51651 s","327kb","51","190","","30","","","https://docs.createwithplay.com/en/articles/fill","7","15kb","2","109","0","0"
"Fetch - Createwithplay","https://docs.createwithplay.com/en/articles/fetch-action","A helper that loads in an API file for external data.","Fetch","Overview, Action Properties, Expression Editor Properties, On Error","URL, HTTP Method, Headers, Body Type, Response","","22","53","0.61001 s","370kb","98","691","","83","","","https://docs.createwithplay.com/en/articles/fetch-action","7","15kb","2","156","0","0"
"Expression Editor - Createwithplay","https://docs.createwithplay.com/en/articles/expression-editor","","Expression Editor","Expression Output, Using the Expression Editor","Number Output, String Output, Boolean Output","","34","0","0.72024 s","353kb","31","562","","116","","","https://docs.createwithplay.com/en/articles/expression-editor","7","15kb","2","90","0","0"
"Fetch JSON - Createwithplay","https://docs.createwithplay.com/en/articles/fetch-json-action","A helper that loads in a JSON file for external data.","Fetch JSON","Overview, Action Properties, Expression Editor Properties","File, Response","","27","53","0.56415 s","354kb","99","414","","83","","","https://docs.createwithplay.com/en/articles/fetch-json-action","7","15kb","2","157","0","0"
"External Data - Createwithplay","https://docs.createwithplay.com/en/articles/external-data","Pull in external data from an API or JSON file.","External Data","Overview, Loading your API or JSON File, Accessing the Response, Displaying a Value","Saving the Response as a Dictionary Variable, Displaying Multiple Values","","30","47","0.67875 s","424kb","26","1019","","268","","","https://docs.createwithplay.com/en/articles/external-data","7","15kb","2","85","0","0"
"Events Panel - Createwithplay","https://docs.createwithplay.com/en/articles/events-panel","Define events for custom event interactions.","Events Panel","Overview, Create an Event, Edit an Event","","","29","44","0.79598 s","307kb","30","392","","24","","","https://docs.createwithplay.com/en/articles/events-panel","7","15kb","2","88","0","0"
"Format Number - Createwithplay","https://docs.createwithplay.com/en/articles/format-number","An expression editor function that formats a number for display.","Format Number","Overview, Parameters, Example","","","30","64","0.71629 s","338kb","33","300","","12","","","https://docs.createwithplay.com/en/articles/format-number","7","15kb","2","91","0","0"
"Get All Descendent Views - Createwithplay","https://docs.createwithplay.com/en/articles/get-all-descendent-views","An expression editor function that returns all nested child views in a hierarchy.","Get All Descendent Views","Overview, Parameters","","","41","81","0.45957 s","330kb","54","236","","33","","","https://docs.createwithplay.com/en/articles/get-all-descendent-views","7","15kb","2","112","0","0"
"Format Number Locale - Createwithplay","https://docs.createwithplay.com/en/articles/format-number-locale","An expression editor function that formats a number for display.","Format Number Locale","Overview, Parameters, Examples","","","37","64","0.64073 s","346kb","33","351","","12","","","https://docs.createwithplay.com/en/articles/format-number-locale","7","15kb","2","91","0","0"
"Format Number - Createwithplay","https://docs.createwithplay.com/en/articles/format-number-action","An action that formats a number variable displayed in a text element.","Format Number","Overview, Action Properties","Target, Variable, Format, From, To, Code, Style","","30","69","0.86217 s","367kb","98","609","","82","","","https://docs.createwithplay.com/en/articles/format-number-action","7","15kb","2","156","0","0"
"Gauge - Createwithplay","https://docs.createwithplay.com/en/articles/gauge","A native element that displays a value within a range.","Gauge","Overview, Properties, Resources, Apple Human Interface Guidelines for Gauges, Apple Developer Documentation for Gauges","Type, Style, Show Value, SF Symbol, Value, Min, Max, Customize","","22","54","0.64543 s","384kb","55","605","","32","","","https://docs.createwithplay.com/en/articles/gauge","7","15kb","2","114","0","0"
"Glass Effect Container - Createwithplay","https://docs.createwithplay.com/en/articles/glass-container","An element that can morph multiple Liquid Glass shapes into one another.","Glass Effect Container","Overview, Properties, Using Glass Effect Containers","Spacing","","39","72","0.50489 s","329kb","58","403","","34","","","https://docs.createwithplay.com/en/articles/glass-container","7","15kb","2","117","0","0"
"Get Subviews - Createwithplay","https://docs.createwithplay.com/en/articles/get-subviews","An expression editor function that returns an array of direct child views.","Get Subviews","Overview, Parameters","","","29","74","0.75083 s","329kb","54","227","","33","","","https://docs.createwithplay.com/en/articles/get-subviews","7","15kb","2","112","0","0"
"Glass - Createwithplay","https://docs.createwithplay.com/en/articles/glass","An appearance property that adds a Liquid Glass effect to an object.","Glass","Overview, Glass Properties","Enabling Glass, Style, Interactivity, Tint, UI Appearance","","22","68","0.57430 s","369kb","29","455","","29","","","https://docs.createwithplay.com/en/articles/glass","7","15kb","2","88","0","0"
"Get User Default - Createwithplay","https://docs.createwithplay.com/en/articles/get-user-default","An expression editor function that retrieves stored data from UserDefaults.","Get User Default","Overview, Parameters, Example","","","33","75","0.69716 s","338kb","54","242","","33","","","https://docs.createwithplay.com/en/articles/get-user-default","7","15kb","2","112","0","0"
"Gradient Styles - Createwithplay","https://docs.createwithplay.com/en/articles/gradient-styles","","Gradient Styles","Overview, Gradient Styles in macOS, Gradient Styles in iOS","Adding Colors Along Your Gradient, Choosing the Gradient Type, Angle & Spread","","32","0","0.80330 s","322kb","28","491","","49","","","https://docs.createwithplay.com/en/articles/gradient-styles","7","15kb","2","87","0","0"
"Gyroscope - Createwithplay","https://docs.createwithplay.com/en/articles/gyroscope-trigger","A continuous trigger that fires based on the device's gyroscope.","Gyroscope","Overview, Trigger Properties, Expression Editor Properties","Axis, From, To, X Offset, Y Offset, Z Offset, Auto Start, Is Enabled, Max, Min, Axis, Rotation X, X Offset, Rotation Y, Y Offset, Rotation Z, Z Offset, Is Enabled","","26","64","0.61810 s","430kb","53","686","","37","","","https://docs.createwithplay.com/en/articles/gyroscope-trigger","7","15kb","2","111","0","0"
"HSB To RGB - Createwithplay","https://docs.createwithplay.com/en/articles/hsb-to-rgb","An expression editor function that converts HSB color values to RGB color space.","HSB To RGB","Overview, Parameters (Return Color), Parameters (Return Array)","","","27","80","0.40295 s","330kb","38","237","","17","","","https://docs.createwithplay.com/en/articles/hsb-to-rgb","7","15kb","2","96","0","0"
"Go To URL - Createwithplay","https://docs.createwithplay.com/en/articles/go-to-url-action","An action that takes the user to a URL in their browser.","Go To URL","Overview, Action Properties","URL","","26","56","0.87143 s","343kb","99","377","","82","","","https://docs.createwithplay.com/en/articles/go-to-url-action","7","15kb","2","157","0","0"
"HSB To HSL - Createwithplay","https://docs.createwithplay.com/en/articles/hsb-to-hsl","An expression editor function that converts HSB color values to HSL color space.","HSB To HSL","Overview, Parameters (Return Color), Parameters (Return Array)","","","27","80","0.61722 s","330kb","38","237","","17","","","https://docs.createwithplay.com/en/articles/hsb-to-hsl","7","15kb","2","96","0","0"
"HEX - Createwithplay","https://docs.createwithplay.com/en/articles/hex","An expression editor function that creates a color from a hexadecimal color code.","HEX","Overview, Parameters, Example","","","20","81","0.83954 s","328kb","38","201","","17","","","https://docs.createwithplay.com/en/articles/hex","7","15kb","2","96","0","0"
"Hypotenuse - Createwithplay","https://docs.createwithplay.com/en/articles/hypotenuse","An expression editor function that calculates the hypotenuse of a right triangle.","Hypotenuse","Overview, Parameters, Example","","","27","81","0.42606 s","336kb","51","220","","30","","","https://docs.createwithplay.com/en/articles/hypotenuse","7","15kb","2","109","0","0"
"HSLA - Createwithplay","https://docs.createwithplay.com/en/articles/hsla","An expression editor function that creates colors using hue, saturation, lightness, and alpha values.","HSLA","Overview, Parameters (Return Color), Parameters (Return Array)","","","21","101","0.53214 s","331kb","38","238","","17","","","https://docs.createwithplay.com/en/articles/hsla","7","15kb","2","96","0","0"
"HSL To RGB - Createwithplay","https://docs.createwithplay.com/en/articles/hsl-to-rgb","An expression editor function that converts HSL color values to RGB color space.","HSL To RGB","Overview, Parameters (Return Color), Parameters (Return Array)","","","27","80","0.55897 s","330kb","38","237","","17","","","https://docs.createwithplay.com/en/articles/hsl-to-rgb","7","15kb","2","96","0","0"
"HSL To HSB - Createwithplay","https://docs.createwithplay.com/en/articles/hsl-to-hsb","An expression editor function that converts HSL color values to HSB color space.","HSL To HSB","Overview, Parameters (Return Color), Parameters (Return Array)","","","27","80","0.59662 s","330kb","38","237","","17","","","https://docs.createwithplay.com/en/articles/hsl-to-hsb","7","15kb","2","96","0","0"
"HSBA - Createwithplay","https://docs.createwithplay.com/en/articles/hsba","An expression editor function that creates colors using hue, saturation, brightness, and alpha values.","HSBA","Overview, Parameters (Return Color), Parameters (Return Array)","","","21","102","0.81732 s","331kb","38","240","","17","","","https://docs.createwithplay.com/en/articles/hsba","7","15kb","2","96","0","0"
"Image Event - Createwithplay","https://docs.createwithplay.com/en/articles/image-event-trigger","A single trigger that fires as an image element's content loads.","Image Event","Overview, Trigger Properties, Expression Editor Properties","Event, Is Enabled, Is Enabled","","28","64","0.39989 s","335kb","54","327","","38","","","https://docs.createwithplay.com/en/articles/image-event-trigger","7","15kb","2","112","0","0"
"Image - Createwithplay","https://docs.createwithplay.com/en/articles/image","An element that displays an image.","Image","Overview, Properties, Resources, Image Event Trigger, Set Image Action","Image, Content Mode, Rendering Mode, Tint Adjustment Mode, Tint, Fade In On Load","","22","34","0.43770 s","389kb","57","591","","35","","","https://docs.createwithplay.com/en/articles/image","7","15kb","2","116","0","0"
"Int - Createwithplay","https://docs.createwithplay.com/en/articles/int","An expression editor function that casts an number as an integer.","Int","Overview, Parameters","","","20","65","0.44180 s","327kb","51","196","","30","","","https://docs.createwithplay.com/en/articles/int","7","15kb","2","109","0","0"
"Import Library - Createwithplay","https://docs.createwithplay.com/en/articles/import-library","Keep projects consistent by importing a design system.","Import Library","Overview, How it works, Updating the Design System","Select the Project to Import, Select the Items to Import","","31","54","0.48016 s","334kb","27","515","","48","","","https://docs.createwithplay.com/en/articles/import-library","7","15kb","2","86","0","0"
"Implement in Xcode - Createwithplay","https://docs.createwithplay.com/en/articles/implement-sdk","Implement Play's SwiftUI or UIKit package in an Xcode project.","Implement in Xcode","Overview, SwiftUI Implementation, UIKit Implementation","Pages, Components, Variables, Use Global Variables, Styles, Assets, Pages, Components, Variables, Styles, Assets","Load Page, Update Page Images and Text, Use Page Variables, Load Component, Update Component Images and Text, Change States, Use Component Variables, Use Global Variables, Color, Type, Spacing, Radius, Gradient, Image, Video, Font, Load Page, Update Page Images and Text, Use Page Variables, Load Component, Update Component Images and Text, Change States, Use Component Variables, Use Global Variables, Color, Type, Spacing, Radius, Gradient, Image, Video, Font","35","62","0.67125 s","913kb","15","1398","","11","","","https://docs.createwithplay.com/en/articles/implement-sdk","7","15kb","2","74","0","0"
"Image Shuffle - Createwithplay","https://docs.createwithplay.com/en/articles/image-shuffle","An expression editor function that returns a random image from your project assets.","Image Shuffle","Overview, Parameters","","","30","83","0.87230 s","329kb","54","215","","33","","","https://docs.createwithplay.com/en/articles/image-shuffle","7","15kb","2","112","0","0"
"Is Nil - Createwithplay","https://docs.createwithplay.com/en/articles/is-nil","An expression editor function that checks if a value is nil.","Is Nil","Overview, Parameters, Example","","","23","60","0.48714 s","343kb","54","265","","33","","","https://docs.createwithplay.com/en/articles/is-nil","7","15kb","2","112","0","0"
"JSON String - Createwithplay","https://docs.createwithplay.com/en/articles/json-string","An expression editor function that converts a dictionary to JSON format.","JSON String","Overview, Parameters, Example","","","28","72","0.42704 s","337kb","54","235","","33","","","https://docs.createwithplay.com/en/articles/json-string","7","15kb","2","112","0","0"
"Is Empty - Createwithplay","https://docs.createwithplay.com/en/articles/is-empty","An expression editor function that checks if a string has 0 characters.","Is Empty","Overview, Parameters, Example","","","25","71","0.72092 s","332kb","33","215","","12","","","https://docs.createwithplay.com/en/articles/is-empty","7","15kb","2","91","0","0"
"! (Inverse) - Createwithplay","https://docs.createwithplay.com/en/articles/inverse","An expression editor function that returns the inverse of a variable or property.","! (Inverse)","Overview, Parameters, Example","","","28","81","0.84244 s","337kb","54","241","","33","","","https://docs.createwithplay.com/en/articles/inverse","7","15kb","2","112","0","0"
"Is Emoji - Createwithplay","https://docs.createwithplay.com/en/articles/is-emoji","An expression editor function that checks if a string is an emoji.","Is Emoji","Overview, Parameters, Example","","","25","66","0.77269 s","337kb","54","232","","33","","","https://docs.createwithplay.com/en/articles/is-emoji","7","15kb","2","112","0","0"
"Layers - Createwithplay","https://docs.createwithplay.com/en/articles/layers-panel","","Layers","Overview, The Layers Panel","Filtering the Layers Panel, Isolating a Selection","","23","0","0.55844 s","324kb","31","429","","26","","","https://docs.createwithplay.com/en/articles/layers-panel","7","15kb","2","90","0","0"
"Layer Blur - Createwithplay","https://docs.createwithplay.com/en/articles/layer-blur-action","An action that adjusts the blur on a layer.","Layer Blur","Overview, Action Properties","Target, Value, Animate","","27","43","0.62023 s","350kb","100","456","","82","","","https://docs.createwithplay.com/en/articles/layer-blur-action","7","15kb","2","158","0","0"
"Layout - Createwithplay","https://docs.createwithplay.com/en/articles/layout-panel","","Layout","Overview, Width & Height, Scale, Padding & Margin, 3D Transform, Clip To Bounds, User Interaction","Fill, Auto","","23","0","0.40512 s","326kb","29","669","","25","","","https://docs.createwithplay.com/en/articles/layout-panel","7","15kb","2","88","0","0"
"Long Press - Createwithplay","https://docs.createwithplay.com/en/articles/long-press-trigger","A single or continuous trigger that fires when the user presses on an object.","Long Press","Overview, Trigger Properties, Expression Editor Properties, Resources, Expanding Cards Template","State, Duration, Is Enabled, Location X, Location Y, Minimum Press Duration, Number Of Fingers, Is Enabled","","27","77","0.45770 s","372kb","53","442","","37","","","https://docs.createwithplay.com/en/articles/long-press-trigger","7","15kb","2","111","0","0"
"Local Time Since 1970s - Createwithplay","https://docs.createwithplay.com/en/articles/local-time-since-1970","An expression editor function that returns the current Unix timestamp.","Local Time Since 1970s","Overview, Parameters","","","39","70","0.48970 s","316kb","29","178","","8","","","https://docs.createwithplay.com/en/articles/local-time-since-1970","7","15kb","2","87","0","0"
"Liquid Glass in Play - Createwithplay","https://docs.createwithplay.com/en/articles/liquid-glass","Using iOS26 features in Play.","Liquid Glass in Play","Overview, What’s Different in Play’s iOS 26?","Glass Effect, Glass Container, Scroll Edge Effect, Updated Nav Bar & Tab Bar, Updated UI Elements, New SF Symbols & Draw In/Out Effect, Concentric Corners","","37","29","0.81466 s","358kb","33","809","","47","","","https://docs.createwithplay.com/en/articles/liquid-glass","7","15kb","2","92","0","0"
"Map Gesture - Createwithplay","https://docs.createwithplay.com/en/articles/map-gesture-trigger","A trigger that fires when the user pans to move a native map.","Map Gesture","Overview, Trigger Properties, Expression Editor Properties","Event, Is Enabled, Is Enabled","","28","61","0.44585 s","337kb","54","398","","38","","","https://docs.createwithplay.com/en/articles/map-gesture-trigger","7","15kb","2","112","0","0"
"Manage Assets - Createwithplay","https://docs.createwithplay.com/en/articles/manage-assets","Upload and manage images, SVGs, videos, fonts, and JSON files.","Manage Assets","Overview, Upload Assets, Manage Assets","Library, Drag and Drop, From an Element","","30","62","0.64708 s","327kb","28","371","","24","","","https://docs.createwithplay.com/en/articles/manage-assets","7","15kb","2","87","0","0"
"Map - Createwithplay","https://docs.createwithplay.com/en/articles/map","An native element that displays an interactive map.","Map","Overview, Pins, Properties, Resources, Map Pin Event Trigger, Set Map Pin Action, Map Gesture Trigger, Set Map Location Action, Map + Carousel Template, Map + List Template, Apple Human Interface Guidelines for Maps","Edit All Pins, Type, Pin Tint, Content Tint, Start Location, Type, Pin Selection, Other Settings, Show User Marker","Location Accuracy, Altitude, Animate, Index, Select Pin, Altitude, Animate, Latitude, Longitude, Altitude, Rotation, Animate","20","51","0.55403 s","464kb","59","863","","36","","","https://docs.createwithplay.com/en/articles/map","7","15kb","2","118","0","0"
"Lowercase - Createwithplay","https://docs.createwithplay.com/en/articles/lowercase","An expression editor function that makes a string's characters lowercase.","Lowercase","Overview, Parameters, Example","","","26","73","0.85401 s","326kb","33","180","","12","","","https://docs.createwithplay.com/en/articles/lowercase","7","15kb","2","91","0","0"
"Menu - Createwithplay","https://docs.createwithplay.com/en/articles/menu-action","An action that adds a menu item to a native menu.","Menu","Overview, Action Properties","Title, Subtitle, Image, Tint Color, State, Destructive, Disabled, Hidden, Keeps Menu Presented","","21","49","0.65330 s","364kb","102","568","","86","","","https://docs.createwithplay.com/en/articles/menu-action","7","15kb","2","160","0","0"
"Min - Createwithplay","https://docs.createwithplay.com/en/articles/min","An expression editor function that returns the smaller of two values.","Min","Overview, Parameters, Example","","","20","69","0.61221 s","342kb","51","230","","30","","","https://docs.createwithplay.com/en/articles/min","7","15kb","2","109","0","0"
"Native Menu Overview - Createwithplay","https://docs.createwithplay.com/en/articles/native-menu","Combine Menu triggers with Sub Menu and Menu actions to create a native menu.","Native Menu Overview","Overview, First: Add a Menu Trigger, Add Menu Items for a Basic Menu, Add Submenu Actions for Sections or Submenus, Resources, Button Menu Trigger, Context Menu Trigger, Bar Item Menu Trigger, Sub Menu Action, Menu Action, Reload Menu Action","Styling a Basic Menu, Adding Actions to Menu Actions, Default, Palette, Inline","Large & Default, Medium & Default, Small & Default, Palette, Inline","37","77","0.48428 s","417kb","32","917","","268","","","https://docs.createwithplay.com/en/articles/native-menu","7","15kb","2","91","0","0"
"Max - Createwithplay","https://docs.createwithplay.com/en/articles/max","An expression editor function that returns the larger of two values.","Max","Overview, Parameters, Example","","","20","68","0.76430 s","342kb","51","230","","30","","","https://docs.createwithplay.com/en/articles/max","7","15kb","2","109","0","0"
"Map Pin Event - Createwithplay","https://docs.createwithplay.com/en/articles/map-pin-event-trigger","A single trigger that fires when the user interacts with a native map's pins.","Map Pin Event","Overview, Trigger Properties, Expression Editor Properties","Event, Is Enabled, Is Enabled","","30","77","0.84422 s","335kb","54","353","","38","","","https://docs.createwithplay.com/en/articles/map-pin-event-trigger","7","15kb","2","112","0","0"
"Number - Createwithplay","https://docs.createwithplay.com/en/articles/number","An expression editor function that converts a string to a number.","Number","Overview, Parameters, Example","","","23","65","0.39955 s","339kb","54","245","","33","","","https://docs.createwithplay.com/en/articles/number","7","15kb","2","112","0","0"
"Navigation Bar - Createwithplay","https://docs.createwithplay.com/en/articles/nav-bar","","Navigation Bar","Overview, Add a Navigation Bar, Navigation Bar Properties, Managing Navigation Bar Items, Navigation Bar Visibility, Navigation Bar Interactions","macOS, iOS, Bar Style, Hide Nav Bar, Left & Right Bar Items, Prompt, Content Inset, Enable Back, Show Title On Subpage, Large Title Style, Small Title Style, Default Appearance, Scrolled Appearance","Blur Effect, Shadow, Tint, Bar Fill, Title Fill","31","0","0.46117 s","407kb","32","1249","","50","","","https://docs.createwithplay.com/en/articles/nav-bar","7","15kb","2","91","0","0"
"Native Alert Overview - Createwithplay","https://docs.createwithplay.com/en/articles/native-alert","Combine Alert triggers with Alert actions to create a native alert shown with a Show Alert action.","Native Alert Overview","Overview, First: Add an Alert Trigger, Add Alert Items, Add Input Text Field Actions, Display the Alert, Resources, Alert Trigger, Alert Action, Alert Text Field Action, Show Alert Action, Reload Alert Action","Adding Actions to Alert Actions","","38","98","0.54838 s","353kb","33","533","","268","","","https://docs.createwithplay.com/en/articles/native-alert","7","15kb","2","92","0","0"
"Open Camera - Createwithplay","https://docs.createwithplay.com/en/articles/open-camera-action","An action that opens the device's camera above the prototype.","Open Camera","Overview, Action Properties, Resources, Take Photo Template","Output, Camera, Allow Editing, Flash","","28","61","0.43465 s","358kb","100","466","","83","","","https://docs.createwithplay.com/en/articles/open-camera-action","7","15kb","2","158","0","0"
